ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
ABBV,11/11/2015,62.2,62.27,60.57,60.86,8212540,0,1,58.63357899,58.69956534,57.09703987,57.37041186,8212540
ABBV,11/12/2015,60.79,61.7297,60.15,60.23,7765449,0,1,57.30442552,58.19024504,56.70112181,56.77653477,7765449
ABBV,11/13/2015,60.01,60.97,58.89,59.86,7831816,0,1,56.56914912,57.47410468,55.51336764,56.42774982,7831816
ABBV,11/16/2015,59.74,60.81,59.56,60.01,6965093,0,1,56.31463037,57.32327876,56.1449512,56.56914912,6965093
ABBV,11/17/2015,60.1,61.73,59.73,60.38,8405288,0,1,56.65398871,58.19052783,56.30520375,56.91793408,8405288
ABBV,11/18/2015,60.26,61.06,59.8501,60.99,5470204,0,1,56.80481463,57.55894427,56.41841746,57.49295792,5470204
ABBV,11/19/2015,61.22,61.73,60.14,60.55,5571205,0,1,57.70977019,58.19052783,56.69169519,57.07818663,5571205
ABBV,11/20/2015,60.94,61.36,60.57,61.11,7489684,0,1,57.44582482,57.84174288,57.09703987,57.60607737,7489684
ABBV,11/23/2015,61.31,61.53,60.84,61.15,6404954,0,1,57.79460978,58.00199543,57.35155862,57.64378385,6404954
ABBV,11/24/2015,60.56,61.65,60.53,61.13,5214544,0,1,57.08761325,58.11511487,57.05933338,57.62493061,5214544
ABBV,11/25/2015,61.1,61.13,60.21,60.29,4879776,0,1,57.59665075,57.62493061,56.75768153,56.83309449,4879776
ABBV,11/27/2015,60.17,60.45,59.61,60,2404142,0,1,56.71997505,56.98392042,56.19208431,56.5597225,2404142
ABBV,11/30/2015,59.96,60.21,57.9601,58.15,12659111,0,1,56.52201602,56.75768153,54.6367862,54.81579773,12659111
ABBV,12/1/2015,58.23,59.095,57.16,59.02,11290185,0,1,54.89121069,55.70661335,53.8825623,55.6359137,11290185
ABBV,12/2/2015,59.17,59.39,57.37,57.72,7663000,0,1,55.77731301,55.98469866,54.08052133,54.41045305,7663000
ABBV,12/3/2015,57.71,57.75,55.53,56.12,9700854,0,1,54.40102643,54.43873291,52.34602318,52.90219378,9700854
ABBV,12/4/2015,56.5,57.48,56.2,57.18,6748111,0,1,53.26040536,54.18421416,52.97760674,53.90141554,6748111
ABBV,12/7/2015,57.9,57.99,55.76,56.27,7890533,0,1,54.58013221,54.6649718,52.56283545,53.04359309,7890533
ABBV,12/8/2015,55.56,56.87,55.51,56.67,6896158,0,1,52.37430304,53.60919031,52.32716994,53.4206579,6896158
ABBV,12/9/2015,56.28,57.44,55.72,56.03,6207923,0,1,53.05301971,54.14650768,52.52512896,52.8173542,6207923
ABBV,12/10/2015,56,56.65,55.65,55.78,6736772,0,1,52.78907434,53.40180466,52.45914262,52.58168869,6736772
ABBV,12/11/2015,55.17,55.39,53.85,54.04,9388615,0,1,52.00666484,52.21405049,50.76235095,50.94145673,9388615
ABBV,12/14/2015,53.71,55.475,53.24,55.44,9419071,0,1,50.63037826,52.29417676,50.1873271,52.26118359,9419071
ABBV,12/15/2015,56.15,57,55.91,56.39,6990048,0,1,52.93047364,53.73173638,52.70423475,53.15671253,6990048
ABBV,12/16/2015,56.67,57.69,56.2,57.63,6282513,0,1,53.4206579,54.38217319,52.97760674,54.32561346,6282513
ABBV,12/17/2015,57.66,57.93,56.35,56.38,7848920,0,1,54.35389332,54.60841208,53.11900605,53.14728591,7848920
ABBV,12/18/2015,55.9,56.1,55.36,55.74,13766238,0,1,52.69480813,52.88334054,52.18577063,52.5439822,13766238
ABBV,12/21/2015,56,56.26,55.7,56.2,4572059,0,1,52.78907434,53.03416647,52.50627572,52.97760674,4572059
ABBV,12/22/2015,56.54,57.985,56.42,57.59,8390761,0,1,53.29811184,54.66025849,53.18499239,54.28790698,8390761
ABBV,12/23/2015,57.88,58.61,57.61,58.58,6634423,0,1,54.56127897,55.24942226,54.30676022,55.2211424,6634423
ABBV,12/24/2015,58.38,58.73,58,58.46,2152905,0,1,55.03260999,55.36254171,54.67439842,55.10802296,2152905
ABBV,12/28/2015,58.27,58.97,57.76,58.75,5585803,0,1,54.92891717,55.5887806,54.44815953,55.38139495,5585803
ABBV,12/29/2015,59.02,59.7,59.02,59.45,5073292,0,1,55.6359137,56.27692389,55.6359137,56.04125838,5073292
ABBV,12/30/2015,59.4,60.12,59.31,59.8,5220318,0,1,55.99412528,56.67284195,55.90928569,56.37119009,5220318
ABBV,12/31/2015,59.5,59.93,59.2,59.24,6104841,0,1,56.08839148,56.49373616,55.80559287,55.84329935,6104841
ABBV,1/4/2016,58.06,58.32,56.4,57.61,10308397,0,1,54.73095814,54.97605027,53.16613915,54.30676022,10308397
ABBV,1/5/2016,57.99,58.25,56.815,57.37,7179634,0,1,54.6649718,54.91006393,53.5573439,54.08052133,7179634
ABBV,1/6/2016,56.37,57.56,56.18,57.38,8952688,0,1,53.13785929,54.25962712,52.9587535,54.08994795,8952688
ABBV,1/7/2016,56.52,57.84,56.34,57.21,9292584,0,1,53.2792586,54.52357249,53.10957943,53.92969541,9292584
ABBV,1/8/2016,57.55,57.81,55.48,55.65,7985156,0,1,54.2502005,54.49529263,52.29889007,52.45914262,7985156
ABBV,1/11/2016,55.86,55.98,52.83,53.88,10483232,0,1,52.65710165,52.77022109,49.80083566,50.79063081,10483232
ABBV,1/12/2016,54.47,54.9701,53.57,54.84,6799265,0,1,51.34680141,51.8182267,50.49840557,51.69558637,6799265
ABBV,1/13/2016,54.55,54.62,50.98,51.18,10432227,0.57,1,51.99491196,52.0616332,48.59212853,48.78276066,10432227
ABBV,1/14/2016,51.32,56.8295,50.71,54.56,16704779,0,1,48.91620315,54.16764159,48.33477517,52.00444356,16704779
ABBV,1/15/2016,53.01,57.41,53.01,57.34,26727332,0,1,50.5270446,54.72095134,50.5270446,54.65423009,26727332
ABBV,1/19/2016,57.53,57.73,54.23,54.99,13643672,0,1,54.83533061,55.02596274,51.68990056,52.41430263,13643672
ABBV,1/20/2016,54.21,57.93,53.7,57.15,11993149,0,1,51.67083734,55.21659486,51.18472543,54.47312957,11993149
ABBV,1/21/2016,57.29,58.77,56.92,58.36,12096554,0,1,54.60657206,56.01724978,54.25390263,55.62645393,12096554
ABBV,1/22/2016,59.1,59.43,57.82,58.83,10383842,0,1,56.33179279,56.64633579,55.11174719,56.07443942,10383842
ABBV,1/25/2016,59.03,59.81,58.18,58.65,9680396,0,1,56.26507154,57.00853683,55.45488502,55.90287051,9680396
ABBV,1/26/2016,59.01,59.27,57.21,58.26,7421073,0,1,56.24600833,56.49383009,54.53031921,55.53113787,7421073
ABBV,1/27/2016,58.36,58.93,56.45,57.11,9075307,0,1,55.62645393,56.16975548,53.80591714,54.43500315,9075307
ABBV,1/28/2016,57.23,57.73,54.78,55.85,10520645,0,1,54.54938242,55.02596274,52.2141389,53.23402077,10520645
ABBV,1/29/2016,53.42,55.31,53.42,54.9,17768483,0,1,50.91784045,52.71931403,50.91784045,52.32851817,17768483
ABBV,2/1/2016,54.16,54.88,52.51,54.39,11693273,0,1,51.62317931,52.30945496,50.05046429,51.84240626,11693273
ABBV,2/2/2016,53.64,54.78,53.32,53.95,7918204,0,1,51.12753579,52.2141389,50.82252439,51.42301558,7918204
ABBV,2/3/2016,54.53,57.18,54.05,56.84,16435661,0,1,51.97584874,54.50172439,51.51833164,54.17764978,16435661
ABBV,2/4/2016,56.74,57.31,55.355,56.76,10351220,0,1,54.08233372,54.62563527,52.76220626,54.10139693,10351220
ABBV,2/5/2016,56.25,56.34,52.62,53.12,13262042,0,1,53.61528501,53.70106947,50.15531195,50.63189227,13262042
ABBV,2/8/2016,52.58,54.1,51.941,52.89,9369377,0,1,50.11718553,51.56598968,49.50811589,50.41266532,9369377
ABBV,2/9/2016,52.31,53.94,52.06,53.48,7655796,0,1,49.85983216,51.41348398,49.62154201,50.97503009,7655796
ABBV,2/10/2016,54.11,54.69,52.55,52.72,9302456,0,1,51.57552128,52.12835444,50.08859071,50.25062802,9302456
ABBV,2/11/2016,52.3,53.12,51.8162,52.18,8551125,0,1,49.85030056,50.63189227,49.38916145,49.73592128,8551125
ABBV,2/12/2016,52.53,52.97,51.6,52.58,9976111,0,1,50.0695275,50.48891817,49.18308812,50.11718553,9976111
ABBV,2/16/2016,53.44,53.87,52.73,53.51,8312990,0,1,50.93690367,51.34676273,50.26015962,51.00362491,8312990
ABBV,2/17/2016,54.34,55.155,53.35,55.01,10005667,0,1,51.79474823,52.57157413,50.85111921,52.43336584,10005667
ABBV,2/18/2016,55.53,55.53,54.17,54.55,6553311,0,1,52.92900937,52.92900937,51.63271092,51.99491196,6553311
ABBV,2/19/2016,54.5,55,53.98,54.29,8532544,0,1,51.94725392,52.42383424,51.4516104,51.74709019,8532544
ABBV,2/22/2016,54.67,55.32,53.74,55.28,9381688,0,1,52.10929123,52.72884564,51.22285185,52.69071921,9381688
ABBV,2/23/2016,55.7,56.31,55,55.07,8629685,0,1,53.09104667,53.67247465,52.42383424,52.49055548,8629685
ABBV,2/24/2016,54.66,55.07,54.01,54.89,6633443,0,1,52.09975962,52.49055548,51.48020522,52.31898657,6633443
ABBV,2/25/2016,55.17,56.23,54.43,56.2,7076286,0,1,52.58587154,53.5962218,51.88053268,53.56762698,7076286
ABBV,2/26/2016,56.26,56.79,55.8,56,5297979,0,1,53.62481662,54.12999175,53.18636273,53.37699486,5297979
ABBV,2/29/2016,55.87,56,54.47,54.61,8387319,0,1,53.25308398,53.37699486,51.91865911,52.05210159,8387319
ABBV,3/1/2016,54.78,56.34,54.24,56.34,7106044,0,1,52.2141389,53.70106947,51.69943216,53.70106947,7106044
ABBV,3/2/2016,56.17,56.43,55.4,55.7,7054840,0,1,53.53903216,53.78685393,52.80509849,53.09104667,7054840
ABBV,3/3/2016,55.69,56.0859,55.15,55.93,9283916,0,1,53.08151507,53.45887136,52.56680833,53.31027362,9283916
ABBV,3/4/2016,56,56.696,55.3,56.15,6439655,0,1,53.37699486,54.04039465,52.70978242,53.51996895,6439655
ABBV,3/7/2016,55.7,56.5,54.83,56.4,7741742,0,1,53.09104667,53.85357517,52.26179693,53.75825911,7741742
ABBV,3/8/2016,56.18,56.47,55.23,55.32,5127549,0,1,53.54856377,53.82498035,52.64306118,52.72884564,5127549
ABBV,3/9/2016,55.51,56.65,55.04,56.39,8402376,0,1,52.90994615,53.99654926,52.46196066,53.7487275,8402376
ABBV,3/10/2016,56.56,57.37,55.3188,56.23,5627812,0,1,53.91076481,54.68282491,52.72770184,53.5962218,5627812
ABBV,3/11/2016,56.4,57.87,56.35,57.73,6537430,0,1,53.75825911,55.15940522,53.71060108,55.02596274,6537430
ABBV,3/14/2016,57.67,57.73,56.97,57.21,4650827,0,1,54.9687731,55.02596274,54.30156066,54.53031921,4650827
ABBV,3/15/2016,56.65,56.93,55.128,55.62,5779576,0,1,53.99654926,54.26343424,52.5458388,53.01479382,5779576
ABBV,3/16/2016,55.58,56.54,55.25,56.31,6245419,0,1,52.9766674,53.89170159,52.66212439,53.67247465,6245419
ABBV,3/17/2016,56.46,56.46,54.41,55.32,8307931,0,1,53.81544874,53.81544874,51.86146947,52.72884564,8307931
ABBV,3/18/2016,55.59,56.6,54.8,56.57,11029792,0,1,52.986199,53.94889123,52.23320211,53.92029641,11029792
ABBV,3/21/2016,56.52,56.775,55.73,56.01,6632919,0,1,53.87263838,54.11569434,53.11964149,53.38652646,6632919
ABBV,3/22/2016,55.75,57.54,55.75,57.5,7660904,0,1,53.1387047,54.84486222,53.1387047,54.80673579,7660904
ABBV,3/23/2016,57.16,57.5,56.22,56.36,5116420,0,1,54.48266118,54.80673579,53.5866902,53.72013268,5116420
ABBV,3/24/2016,56.14,56.25,55.67,56.12,5278949,0,1,53.51043735,53.61528501,53.06245185,53.49137413,5278949
ABBV,3/28/2016,56.35,56.7,55.8,56.11,3803128,0,1,53.71060108,54.04420729,53.18636273,53.48184253,3803128
ABBV,3/29/2016,56.1,57.1,55.2169,57.05,4567919,0,1,53.47231092,54.42547154,52.63057478,54.37781351,4567919
ABBV,3/30/2016,57.43,57.53,56.72,57,3650279,0,1,54.74001455,54.83533061,54.06327051,54.33015548,3650279
ABBV,3/31/2016,57.02,57.46,56.82,57.12,4930321,0,1,54.34921869,54.76860937,54.15858657,54.44453476,4930321
ABBV,4/1/2016,56.58,57.57,56.36,57.42,4525718,0,1,53.92982802,54.87345704,53.72013268,54.73048294,4525718
ABBV,4/4/2016,57.64,59.4,57.49,59.21,8108130,0,1,54.94017828,56.61774098,54.79720419,56.43664046,8108130
ABBV,4/5/2016,58.54,59.56,58.085,58.54,6779355,0,1,55.79802284,56.77024667,55.36433476,55.79802284,6779355
ABBV,4/6/2016,58.52,59.9,58.52,59.89,6322768,0,1,55.77895963,57.09432129,55.77895963,57.08478968,6322768
ABBV,4/7/2016,59.42,59.9,58.76,59.3,7826557,0,1,56.63680419,57.09432129,56.00771818,56.52242491,7826557
ABBV,4/8/2016,59.49,59.8,58.17,58.47,5749998,0,1,56.70352543,56.99900522,55.44535341,55.7313016,5749998
ABBV,4/11/2016,58.59,59.25,58.25,58.5,4893374,0,1,55.84568087,56.47476688,55.52160626,55.75989641,4893374
ABBV,4/12/2016,58.98,60.05,58.69,59.89,7242861,0,1,56.21741351,57.23729538,55.94099693,57.08478968,7242861
ABBV,4/13/2016,59.87,60,58.7,59.06,7023002,0.57,1,57.61647933,57.7415861,56.4905184,56.83696792,7023002
ABBV,4/14/2016,59.15,59.49,59,59.28,5185595,0,1,56.9235803,57.25078262,56.77922633,57.04868707,5185595
ABBV,4/15/2016,59.55,59.74,58.78,59.51,4660835,0,1,57.3085242,57.49137256,56.56750718,57.27002981,4660835
ABBV,4/18/2016,59.5,60.32,59.3,59.88,6088517,0,1,57.26040622,58.04954123,57.06793426,57.62610293,6088517
ABBV,4/19/2016,60.09,61.23,59.67,60.17,6149273,0,1,57.82819848,58.92528862,57.42400738,57.90518726,6149273
ABBV,4/20/2016,60.17,61.11,59.96,60.48,4443645,0,1,57.90518726,58.80980544,57.70309171,58.20351879,4443645
ABBV,4/21/2016,60.57,61.43,60.54,61.37,5702153,0,1,58.29013117,59.11776057,58.26126038,59.06001898,5702153
ABBV,4/22/2016,61.3,61.99,60.96,61.42,5103024,0,1,58.9926538,59.65668204,58.66545148,59.10813697,5103024
ABBV,4/25/2016,61.13,61.3,60.75,60.97,4320521,0,1,58.82905264,58.9926538,58.46335593,58.67507508,4320521
ABBV,4/26/2016,60.96,61.29,60.53,60.93,4281312,0,1,58.66545148,58.9830302,58.25163678,58.63658069,4281312
ABBV,4/27/2016,60.93,61.48,60.25,60.7,6678443,0,1,58.63658069,59.16587856,57.98217604,58.41523794,6678443
ABBV,4/28/2016,58.56,62.1,57.53,61.2,16234770,0,1,56.35578803,59.76254161,55.36455747,58.89641782,16234770
ABBV,4/29/2016,61.03,61.445,60.48,61,13052678,0,1,58.73281666,59.13219597,58.20351879,58.70394587,13052678
ABBV,5/2/2016,60.79,62,60.7,61.44,9512008,0,1,58.50185032,59.66630564,58.41523794,59.12738417,9512008
ABBV,5/3/2016,60.99,62.09,60.72,61.77,9316013,0,1,58.69432227,59.75291802,58.43448513,59.44496289,9316013
ABBV,5/4/2016,61.3,61.65,61.01,61.46,8691399,0,1,58.9926538,59.32947972,58.71356947,59.14663136,8691399
ABBV,5/5/2016,61.41,62.395,61.09,62.34,8645974,0,1,59.09851337,60.04643775,58.79055825,59.99350796,8645974
ABBV,5/6/2016,62,62.745,61.65,62.51,10880407,0,1,59.66630564,60.38326366,59.32947972,60.15710912,10880407
ABBV,5/9/2016,62.36,63.87,62.2802,63.7,9917401,0,1,60.01275515,61.4659184,59.93595884,61.30231724,9917401
ABBV,5/10/2016,63.51,63.76,63.3225,63.74,12103393,0,1,61.11946889,61.36005883,60.93902643,61.34081163,12103393
ABBV,5/11/2016,63.77,63.825,62.64,62.7,9375138,0,1,61.36968243,61.42261221,60.28221589,60.33995747,9375138
ABBV,5/12/2016,62.86,63.07,62.389,62.49,9589470,0,1,60.49393504,60.69603059,60.04066359,60.13786192,9589470
ABBV,5/13/2016,62.15,62.86,61.8215,62,7339589,0,1,59.8106596,60.49393504,59.49452442,59.66630564,7339589
ABBV,5/16/2016,61.91,62.62,61.5,62.45,6707435,0,1,59.57969326,60.26296869,59.18512575,60.09936753,6707435
ABBV,5/17/2016,62.44,62.7899,58.5,60.25,31527592,0,1,60.08974394,60.42647362,56.29804645,57.98217604,31527592
ABBV,5/18/2016,59.87,60.8,59.56,60.46,10622035,0,1,57.61647933,58.51147392,57.3181478,58.18427159,10622035
ABBV,5/19/2016,60.06,60.35,58.9,59.28,9917904,0,1,57.79932769,58.07841202,56.68299036,57.04868707,9917904
ABBV,5/20/2016,59.63,60.05,59.03,59.69,11259353,0,1,57.38551299,57.78970409,56.80809713,57.44325457,11259353
ABBV,5/23/2016,59.75,59.84,59.13,59.3,6468921,0,1,57.50099616,57.58760854,56.9043331,57.06793426,6468921
ABBV,5/24/2016,59.73,60.91,59.52,60.7,8888080,0,1,57.48174896,58.61733349,57.27965341,58.41523794,8888080
ABBV,5/25/2016,61.08,61.47,60.79,61.22,5857619,0,1,58.78093465,59.15625496,58.50185032,58.91566502,5857619
ABBV,5/26/2016,61,62.17,60.9,61.9,6536916,0,1,58.70394587,59.8299068,58.60770989,59.57006966,6536916
ABBV,5/27/2016,61.99,63.2,61.9,62.71,5768006,0,1,59.65668204,60.82113736,59.57006966,60.34958107,5768006
ABBV,5/31/2016,62.71,63.49,62.64,62.93,7147942,0,1,60.34958107,61.10022169,60.28221589,60.56130022,7147942
ABBV,6/1/2016,62.9,63.17,62.63,62.83,5284439,0,1,60.53242943,60.79226657,60.27259229,60.46506424,5284439
ABBV,6/2/2016,62.87,65.15,62.83,65.09,11628027,0,1,60.50355864,62.69773891,60.46506424,62.63999732,11628027
ABBV,6/3/2016,64.76,65.37,63.75,65,10621168,0,1,62.3224186,62.90945806,61.35043523,62.55338494,10621168
ABBV,6/6/2016,62.13,62.99,61.87,62.82,16403337,0,1,59.79141241,60.61904181,59.54119887,60.45544065,16403337
ABBV,6/7/2016,62.59,63.59,62.3,63.1,10980086,0,1,60.2340979,61.19645767,59.95501357,60.72490138,10980086
ABBV,6/8/2016,62.21,62.3,61.37,61.73,13172984,0,1,59.86840119,59.95501357,59.06001898,59.4064685,13172984
ABBV,6/9/2016,61.5,62.17,60.515,60.75,11503706,0,1,59.18512575,59.8299068,58.23720138,58.46335593,11503706
ABBV,6/10/2016,59.99,61.01,59.72,61,11052311,0,1,57.7319625,58.71356947,57.47212537,58.70394587,11052311
ABBV,6/13/2016,60.46,61.39,59.85,59.93,11673171,0,1,58.18427159,59.07926618,57.59723214,57.67422092,11673171
ABBV,6/14/2016,59.46,60.38,59.16,59.9,11559797,0,1,57.22191183,58.10728281,56.9332039,57.64535012,11559797
ABBV,6/15/2016,60.29,61.27,60.01,60.4,7739270,0,1,58.02067043,58.96378301,57.7512097,58.12653001,7739270
ABBV,6/16/2016,59.93,60.94,59.91,60.9,7011206,0,1,57.67422092,58.64620428,57.65497372,58.60770989,7011206
ABBV,6/17/2016,60.88,60.97,59.57,60.01,12574723,0,1,58.5884627,58.67507508,57.3277714,57.7512097,12574723
ABBV,6/20/2016,60.64,61.18,60.06,60.11,7076452,0,1,58.35749635,58.87717063,57.79932769,57.84744567,7076452
ABBV,6/21/2016,60.2,60.4,59.75,59.98,6364629,0,1,57.93405805,58.12653001,57.50099616,57.72233891,6364629
ABBV,6/22/2016,60,61.18,59.92,60.39,6718704,0,1,57.7415861,58.87717063,57.66459732,58.11690641,6718704
ABBV,6/23/2016,60.86,61.32,60.62,61.31,5328036,0,1,58.5692155,59.01190099,58.33824916,59.0022774,5328036
ABBV,6/24/2016,59.26,60.6,59.18,59.86,9877986,0,1,57.02943987,58.31900196,56.95245109,57.60685573,9877986
ABBV,6/27/2016,59.38,59.68,58.329,58.68,7947017,0,1,57.14492304,57.43363097,56.13348293,56.47127121,7947017
ABBV,6/28/2016,59.28,60.13,59.15,59.99,9897535,0,1,57.04868707,57.86669287,56.9235803,57.7319625,9897535
ABBV,6/29/2016,60.58,62.03,60.23,61.81,9308022,0,1,58.29975477,59.69517643,57.96292885,59.48345728,9308022
ABBV,6/30/2016,61.79,62.02,61.14,61.91,7920605,0,1,59.46421009,59.68555283,58.83867624,59.57969326,7920605
ABBV,7/1/2016,61.98,63.22,61.83,62.71,6533694,0,1,59.64705844,60.84038455,59.50270448,60.34958107,6533694
ABBV,7/5/2016,62.5,62.71,61.77,61.92,6293627,0,1,60.14748552,60.34958107,59.44496289,59.58931686,6293627
ABBV,7/6/2016,61.84,63.76,61.8,63.37,9202126,0,1,59.51232807,61.36005883,59.47383368,60.98473852,9202126
ABBV,7/7/2016,63.6,63.75,63.21,63.43,7081909,0,1,61.20608127,61.35043523,60.83076096,61.04248011,7081909
ABBV,7/8/2016,63.48,64.48,62.74,64.16,7921725,0,1,61.09059809,62.05295786,60.37845187,61.74500274,7921725
ABBV,7/11/2016,64.25,64.985,64.07,64.35,9641282,0,1,61.83161512,62.53894955,61.65839036,61.92785109,9641282
ABBV,7/12/2016,64.67,65.81,64.32,65.5,11870483,0,1,62.23580622,63.33289635,61.8989803,63.03456483,11870483
ABBV,7/13/2016,64.81,65.04,64.25,64.77,7684151,0.57,1,62.91942042,63.14271106,62.37575624,62.88058726,7684151
ABBV,7/14/2016,63.7,64.14,62.94,63.62,12090057,0,1,61.84180035,62.26896506,61.10397039,61.76413404,12090057
ABBV,7/15/2016,63.82,64.17,63.13,63.32,8826486,0,1,61.95829982,62.29808993,61.28842788,61.47288537,8826486
ABBV,7/18/2016,63.23,63.77,63.18,63.56,6384655,0,1,61.38551077,61.90975837,61.33696933,61.70588431,6384655
ABBV,7/19/2016,63.41,63.97,63.09,63.32,5789488,0,1,61.56025997,62.10392415,61.24959473,61.47288537,5789488
ABBV,7/20/2016,63.57,63.9,63.3299,63.41,7502821,0,1,61.71559259,62.03596613,61.48249658,61.56025997,7502821
ABBV,7/21/2016,63.23,64,63.17,63.89,6515660,0,1,61.38551077,62.13304902,61.32726104,62.02625784,6515660
ABBV,7/22/2016,64,64.09,63.575,63.81,4972888,0,1,62.13304902,62.22042362,61.72044674,61.94859153,4972888
ABBV,7/25/2016,63.91,64.5,63.71,64.32,7241174,0,1,62.04567442,62.61846346,61.85150864,62.44371426,7241174
ABBV,7/26/2016,64.41,64.73,63.96,64.45,4885138,0,1,62.53108886,62.84175411,62.09421586,62.56992202,4885138
ABBV,7/27/2016,64.42,65.115,64.32,64.9,6220302,0,1,62.54079715,63.21552323,62.44371426,63.00679502,6220302
ABBV,7/28/2016,64.79,65.06,63.93,64.72,6556138,0,1,62.90000384,63.16212764,62.065091,62.83204582,6556138
ABBV,7/29/2016,65.27,66.4,65.15,66.23,10524966,0,1,63.36600171,64.46303836,63.24950224,64.29799744,10524966
ABBV,8/1/2016,66.23,67.08,66.23,66.94,7599007,0,1,64.29799744,65.123202,64.29799744,64.98728596,7599007
ABBV,8/2/2016,66.93,67.06,66.051,66.78,8763200,0,1,64.97757767,65.10378542,64.12421907,64.83195333,8763200
ABBV,8/3/2016,66.81,67,66.225,66.57,6355050,0,1,64.8610782,65.04553569,64.2931433,64.62807927,6355050
ABBV,8/4/2016,66.58,66.98,66.08,66.1,4901851,0,1,64.63778756,65.02611911,64.15237311,64.17178969,4901851
ABBV,8/5/2016,66.15,66.6,66.12,66.54,5045559,0,1,64.22033113,64.65720413,64.19120627,64.5989544,5045559
ABBV,8/8/2016,66.38,66.67,65.75,66.34,5309293,0,1,64.44362178,64.72516216,63.83199958,64.40478862,5309293
ABBV,8/9/2016,66.34,67.25,66.25,66.76,5717281,0,1,64.40478862,65.28824291,64.31741402,64.81253676,5717281
ABBV,8/10/2016,66.7,66.96,66.19,66.43,4506059,0,1,64.75428702,65.00670253,64.25916429,64.49216322,4506059
ABBV,8/11/2016,66.86,67.11,66.7,66.95,4246610,0,1,64.90961965,65.15232687,64.75428702,64.99699425,4246610
ABBV,8/12/2016,66.86,67.39,66.55,67.19,5215441,0,1,64.90961965,65.42415896,64.60866269,65.22999318,5215441
ABBV,8/15/2016,67.47,68.1239,67.32,67.39,5215360,0,1,65.50182527,66.13665028,65.35620094,65.42415896,5215360
ABBV,8/16/2016,67.13,67.61,66.5,66.74,7147645,0,1,65.17174345,65.63774131,64.56012124,64.79312018,7147645
ABBV,8/17/2016,66.69,67.35,66.35,66.83,7945418,0,1,64.74457873,65.3853258,64.41449691,64.88049478,7945418
ABBV,8/18/2016,66.57,67.43,66.55,66.77,8205847,0,1,64.62807927,65.46299211,64.60866269,64.82224505,8205847
ABBV,8/19/2016,66.57,67.18,66.51,67.1,6709360,0,1,64.62807927,65.22028489,64.56982953,65.14261858,6709360
ABBV,8/22/2016,67.31,67.79,66.92,67.01,7884845,0,1,65.34649265,65.81249051,64.96786938,65.05524398,7884845
ABBV,8/23/2016,67.26,67.49,65.99,66.17,10227754,0,1,65.2979512,65.52124185,64.06499851,64.23974771,10227754
ABBV,8/24/2016,66.31,66.53,64.84,65.06,8551058,0,1,64.37566376,64.58924611,62.94854529,63.16212764,8551058
ABBV,8/25/2016,65.04,65.43,64.27,64.72,6378983,0,1,63.14271106,63.52133433,62.39517282,62.83204582,6378983
ABBV,8/26/2016,64.68,65.02,64.21,64.61,7041630,0,1,62.79321266,63.12329449,62.33692308,62.72525464,7041630
ABBV,8/29/2016,64.84,65.09,64.19,64.51,5099200,0,1,62.94854529,63.19125251,62.31750651,62.62817175,5099200
ABBV,8/30/2016,64.54,64.71,64.105,64.16,5531774,0,1,62.65729662,62.82233753,62.23498605,62.28838164,5531774
ABBV,8/31/2016,64.21,64.45,63.5,64.1,6750010,0,1,62.33692308,62.56992202,61.64763457,62.23013191,6750010
ABBV,9/1/2016,64.1,64.14,63.605,64.03,5126674,0,1,62.23013191,62.26896506,61.74957161,62.16217388,5126674
ABBV,9/2/2016,64.37,64.48,63.8737,64.12,4100767,0,1,62.49225571,62.59904689,62.01043333,62.24954848,4100767
ABBV,9/6/2016,64.7,64.895,64.05,64.61,6286293,0,1,62.81262924,63.00194087,62.18159046,62.72525464,6286293
ABBV,9/7/2016,64.37,65.14,64.29,64.97,5714320,0,1,62.49225571,63.23979395,62.4145894,63.07475304,5714320
ABBV,9/8/2016,63.96,64.15,63.44,64.06,8238846,0,1,62.09421586,62.27867335,61.58938484,62.19129875,8238846
ABBV,9/9/2016,63.22,64,63.06,63.36,8848534,0,1,61.37580248,62.13304902,61.22046986,61.51171853,8848534
ABBV,9/12/2016,62.98,64.231,62.66,64.08,6653007,0,1,61.14280355,62.35731049,60.8321383,62.21071533,6653007
ABBV,9/13/2016,63.66,64.15,63.01,63.34,7640367,0,1,61.80296719,62.27867335,61.17192842,61.49230195,7640367
ABBV,9/14/2016,63.41,63.96,63.06,63.34,5889749,0,1,61.56025997,62.09421586,61.22046986,61.49230195,5889749
ABBV,9/15/2016,63.17,63.82,62.92,63.35,7810182,0,1,61.32726104,61.95829982,61.08455382,61.50201024,7810182
ABBV,9/16/2016,63.53,63.79,63.17,63.27,11164219,0,1,61.67675944,61.92917495,61.32726104,61.42434393,11164219
ABBV,9/19/2016,63.62,63.71,62.83,62.91,7903516,0,1,61.76413404,61.85150864,60.99717922,61.07484553,7903516
ABBV,9/20/2016,63.36,63.55,62.76,63.28,4826460,0,1,61.51171853,61.69617602,60.92922119,61.43405222,4826460
ABBV,9/21/2016,63.49,64.25,63.195,64.1,7587358,0,1,61.63792628,62.37575624,61.35153176,62.23013191,7587358
ABBV,9/22/2016,64.12,65.2,64.0801,65.08,5416092,0,1,62.24954848,63.29804369,62.21081241,63.18154422,5416092
